time,latitude,longitude,mag
2022-06-20 05:45:54.140000+00:00,58.3713,-154.6713,1.0
2022-06-20 05:45:49+00:00,37.6321667,-118.8828333,1.9
2022-06-20 05:41:59.140000+00:00,39.3483333,-123.2646667,1.3
2022-06-20 05:40:05.900000+00:00,61.409,-152.059166666667,0.59
2022-06-20 05:39:12.386000+00:00,2.5581,128.2986,4.6
2022-06-20 05:38:40.250000+00:00,36.11233333,-97.83833333,1.52
2022-06-20 05:37:13.600000+00:00,17.8996666666667,-66.8823333333333,1.8
2022-06-20 05:36:21.690000+00:00,36.11616667,-97.84083333,1.2
2022-06-20 05:35:25.190000+00:00,37.6533333,-118.9045,1.09
2022-06-20 05:34:12.950000+00:00,19.2490005493164,-155.409164428711,2.3
2022-06-20 05:33:43.330000+00:00,59.362,-153.424166666667,-0.09
2022-06-20 05:33:12.470000+00:00,36.1033333,-117.8486667,1.27
2022-06-20 05:33:03.620000+00:00,37.6356659,-118.8841629,2.79
2022-06-20 05:31:54.109000+00:00,36.31966667,-96.98183333,0.62
2022-06-20 05:29:35.948000+00:00,39.9406,-120.4218,0.5
2022-06-20 05:26:27.768000+00:00,61.6828,-146.959,3.1
2022-06-20 05:26:05.870000+00:00,37.6355,-118.8858333,1.43
2022-06-20 05:14:03.070000+00:00,19.2518329620361,-155.38883972168,1.85000002
2022-06-20 05:13:00.834000+00:00,40.0779,-120.9175,1.7
2022-06-20 05:08:06.120000+00:00,38.8343333,-122.8155,1.23
2022-06-20 05:07:34.880000+00:00,38.8236656,-122.8105011,0.84
2022-06-20 05:06:01.340000+00:00,35.1155,-95.5485,1.33
2022-06-20 05:01:39.657000+00:00,2.2753,96.3607,4.6
2022-06-20 04:58:39.650000+00:00,39.516,-111.9236667,1.37
2022-06-20 04:51:54.891000+00:00,43.5824,147.2238,4.1
2022-06-20 04:48:09.060000+00:00,35.6373333,-117.4588333,1.04
2022-06-20 04:45:09.320000+00:00,42.1175,-123.82866666666666,3.22
2022-06-20 04:43:56.940000+00:00,17.9395,-66.8718333333333,2.42
2022-06-20 04:41:57.200000+00:00,62.0775,-148.9461,2.2
2022-06-20 04:39:23.470000+00:00,46.9286667,-112.5261667,-0.33
2022-06-20 04:25:37.880000+00:00,19.2308330535889,-155.391159057617,2.29
2022-06-20 04:15:14.122000+00:00,23.6021,121.5507,4.2
2022-06-20 04:11:43.670000+00:00,44.3261667,-110.3821667,0.6
2022-06-20 04:10:49.927000+00:00,65.6017,-165.3707,2.6
2022-06-20 04:09:33.520000+00:00,19.2485,-155.399666666667,3.43
2022-06-20 04:07:40.030000+00:00,32.7331667,-115.6573333,2.04
2022-06-20 04:00:19.490000+00:00,37.5221667,-118.7848333,1.54
2022-06-20 04:00:08+00:00,38.8286667,-122.7546667,0.65
2022-06-20 03:53:03.955000+00:00,63.5046,-154.2578,2.4
2022-06-20 03:49:03.510000+00:00,19.5855,-155.593833333333,0.78
2022-06-20 03:40:29.350000+00:00,32.3988333,-115.2291667,3.75
2022-06-20 03:40:29.140000+00:00,17.9265,-66.8375,2.38
2022-06-20 03:36:20.603000+00:00,37.6237,-118.0166,0.5
2022-06-20 03:33:18.180000+00:00,17.9095,-66.9465,2.21
2022-06-20 03:31:51.314000+00:00,60.4861,-150.7295,1.4
2022-06-20 03:25:24.960000+00:00,37.9801667,-122.248,1.3
2022-06-20 03:25:09.120000+00:00,38.8361667,-122.8098333,0.51
2022-06-20 03:14:05.940000+00:00,38.7808333,-122.7668333,0.32
2022-06-20 03:13:12.720000+00:00,38.8116684,-122.7671661,0.35
2022-06-20 03:11:33.295000+00:00,38.1616,-118.1895,0.8
2022-06-20 03:09:53.070000+00:00,34.92616667,-97.60483333,1.45
2022-06-20 03:04:57.309000+00:00,38.5773,55.5432,4.6
2022-06-20 03:04:49.860000+00:00,38.8334999,-122.8156662,0.85
2022-06-20 03:04:37.030000+00:00,38.8318333,-122.8155,1.29
2022-06-20 03:04:24.320000+00:00,38.8306667,-122.814,1.65
2022-06-20 03:02:12.350000+00:00,17.9486666666667,-66.91,1.94
2022-06-20 03:00:42.460000+00:00,38.8341675,-122.8118362,0.36
2022-06-20 02:59:10.880000+00:00,35.7316667,-117.7255,1.2
2022-06-20 02:55:51.296000+00:00,59.407,-151.788,1.4
2022-06-20 02:48:29.520000+00:00,38.7885017,-122.7699966,0.85
2022-06-20 02:43:42.235000+00:00,60.6854,-150.3138,1.4
2022-06-20 02:43:29.260000+00:00,38.8221664,-122.7908325,0.84
2022-06-20 02:39:12.500000+00:00,51.8613333333333,-177.864166666667,0.58
2022-06-20 02:31:20.690000+00:00,36.4846667,-89.6171667,1.75
2022-06-20 02:25:34.720000+00:00,46.8836667,-112.524,0.38
2022-06-20 02:18:44.820000+00:00,19.2164993286133,-155.393997192383,1.84000003
2022-06-20 02:18:21.771000+00:00,57.5942,-155.6627,2.3
2022-06-20 02:16:16.050000+00:00,19.2358341217041,-155.394836425781,1.98000002
2022-06-20 02:15:29.970000+00:00,17.8673333333333,-66.8995,2.27
2022-06-20 02:13:32.480000+00:00,32.6975,-115.4455,2.12
2022-06-20 02:11:44.710000+00:00,18.0045,-66.7403333333333,2.3
2022-06-20 02:08:52.870000+00:00,54.4576666666667,-164.669166666667,0.47
2022-06-20 02:01:59.910000+00:00,38.7879982,-122.7666702,0.88
2022-06-20 01:50:59.140000+00:00,19.2455005645752,-155.392669677734,1.91999996
2022-06-20 01:39:43.194000+00:00,23.7397,121.4693,5.2
2022-06-20 01:35:44.630000+00:00,40.722,-124.2306667,2.17
2022-06-20 01:31:33.321000+00:00,37.4635,137.3362,4.9
2022-06-20 01:29:52.969000+00:00,61.2936,-151.5113,0.2
2022-06-20 01:28:05.269000+00:00,34.958,-97.6,1.01
2022-06-20 01:24:50.390000+00:00,52.3708333333333,-174.230333333333,1.01
2022-06-20 01:22:49.410000+00:00,38.8334999,-122.8181686,0.85
2022-06-20 01:17:48.079000+00:00,-20.2896,-68.6996,4.8
2022-06-20 01:15:28.943000+00:00,36.6898,-116.3057,0.2
2022-06-20 01:05:07.174000+00:00,23.6497,121.4839,5.9
2022-06-20 00:57:32.483000+00:00,37.4399,22.2296,4.1
2022-06-20 00:50:52.937000+00:00,31.58419294,-104.1534264,2.1
2022-06-20 00:48:26.840000+00:00,36.0853333,-117.6595,1.12
2022-06-20 00:47:55.346000+00:00,31.56871551,-104.1708038,2.7
2022-06-20 00:30:04.090000+00:00,39.3046667,-122.7925,1.6
2022-06-20 00:29:08.340000+00:00,17.9531666666667,-66.8471666666667,2.36
2022-06-20 00:18:29.429000+00:00,45.0362,142.2132,4.3
2022-06-20 00:18:25.318000+00:00,44.8977,143.6309,4.5
2022-06-20 00:08:51.420000+00:00,35.781,-117.6438333,0.5
2022-06-20 00:06:53.870000+00:00,38.7801666,-122.7573318,0.91
2022-06-20 00:05:49.800000+00:00,35.8998333,-117.6996667,0.7
2022-06-20 00:03:49.710000+00:00,38.8240013,-122.7949982,0.84
2022-06-19 23:55:39.830000+00:00,33.1851667,-116.6551667,0.7
2022-06-19 23:46:21.140000+00:00,35.897,-117.6971667,0.76
2022-06-19 23:37:07.570000+00:00,19.0806,-66.8533,3.68
2022-06-19 23:32:23.670000+00:00,34.1618333,-117.3585,0.95
2022-06-19 23:24:33.822000+00:00,35.2976,27.1157,5.0
2022-06-19 23:09:35.160000+00:00,44.3183333,-115.2036667,2.28
2022-06-19 23:07:00.786000+00:00,65.0033,-147.4561,1.1
2022-06-19 22:55:02.481000+00:00,63.3307,-153.253,1.3
2022-06-19 22:54:02.890000+00:00,38.8231667,-122.7636667,0.39
2022-06-19 22:47:08.317000+00:00,57.1053,-155.3877,1.8
2022-06-19 22:40:55.542000+00:00,27.5071,103.7036,4.6
2022-06-19 22:36:53.200000+00:00,19.7645,-156.120833333333,2.89
2022-06-19 22:33:55.680000+00:00,36.5283333,-89.6155,1.36
2022-06-19 22:19:03.500000+00:00,40.4921667,-124.2941667,1.65
2022-06-19 22:16:49.226000+00:00,-17.2722,-70.7598,4.6
2022-06-19 22:15:39.199000+00:00,57.3939,-154.6325,1.9
2022-06-19 22:11:41.300000+00:00,66.4169,-146.799,1.2
2022-06-19 22:09:56.550000+00:00,61.7111,-146.0903,1.6
2022-06-19 21:56:15.840000+00:00,17.9951666666667,-66.8325,2.38
2022-06-19 21:50:55.860000+00:00,47.4575,-112.7771667,1.21
2022-06-19 21:38:58.414000+00:00,63.1759,-151.3594,1.2
2022-06-19 21:36:11.790000+00:00,33.6871667,-116.7746667,0.71
2022-06-19 21:33:39.460000+00:00,34.0105,-117.1241667,1.08
2022-06-19 21:31:46.830000+00:00,17.9648333333333,-66.9641666666667,2.24
2022-06-19 21:27:42.070000+00:00,19.2513332366943,-155.410339355469,2.45
2022-06-19 21:27:03.110000+00:00,33.7063333,-116.749,0.7
2022-06-19 21:23:25.670000+00:00,38.8221664,-122.7975006,0.67
2022-06-19 21:21:17.080000+00:00,19.2186660766602,-155.399337768555,2.43
2022-06-19 21:17:22.560000+00:00,19.1998333333333,-155.385666666667,3.78
2022-06-19 21:15:18.230000+00:00,19.241,-155.399166666667,3.89
2022-06-19 21:06:12.468000+00:00,-22.2067,-68.6975,4.2
2022-06-19 21:05:38.850000+00:00,38.8388333,-122.8093333,1.46
2022-06-19 20:58:41.680000+00:00,33.5508333,-116.6765,0.32
2022-06-19 20:45:41.322000+00:00,57.8403,-153.6388,2.3
2022-06-19 20:44:34.871000+00:00,31.68639648,-104.444272,2.9
2022-06-19 20:29:36.801000+00:00,61.5031,-149.8855,2.2
2022-06-19 20:26:31.745000+00:00,44.4647,147.9723,5.0
2022-06-19 20:25:16.310000+00:00,34.053,-117.2561667,1.18
2022-06-19 20:15:22.905000+00:00,63.3112,-150.981,1.3
2022-06-19 20:08:57.417000+00:00,35.9352,-115.9065,1.4
2022-06-19 20:08:20.630000+00:00,37.6365,-118.8851667,0.76
2022-06-19 20:07:48.180000+00:00,60.1455,-152.8293,0.9
2022-06-19 20:03:40.600000+00:00,18.3985,-66.2776666666667,2.87
2022-06-19 20:00:57.010000+00:00,19.2043342590332,-155.385498046875,1.99000001
2022-06-19 19:56:26.350000+00:00,38.8396683,-122.8105011,0.36
2022-06-19 19:43:54.663000+00:00,61.584,-148.0465,0.8
2022-06-19 19:40:43.610000+00:00,19.425500869751,-155.613662719727,1.99
2022-06-19 19:32:10.910000+00:00,37.6013333,-122.4596667,0.59
2022-06-19 19:21:10.280000+00:00,17.9971666666667,-66.9318333333333,2.31
2022-06-19 19:14:35.106000+00:00,53.3243,-166.2984,1.4
2022-06-19 19:10:05.600000+00:00,38.7988319,-122.7393341,0.7
2022-06-19 18:58:49.754000+00:00,-14.7069,-76.8939,4.5
2022-06-19 18:58:23.085000+00:00,63.2807,-151.2913,1.2
2022-06-19 18:56:00.530000+00:00,37.6336667,-118.8845,1.13
2022-06-19 18:54:17.620000+00:00,36.8758333,-121.614,1.38
2022-06-19 18:51:45.896000+00:00,59.7116,-151.4158,2.1
2022-06-19 18:41:33.100000+00:00,38.7784996,-122.7245026,1.03
2022-06-19 18:38:02.620000+00:00,38.7756667,-122.7283333,1.22
2022-06-19 18:36:44.950000+00:00,59.9856666666667,-153.092833333333,-0.77
2022-06-19 18:34:38.030000+00:00,38.7766685,-122.7276688,0.93
2022-06-19 18:33:29.170000+00:00,38.7751667,-122.726,-0.22
2022-06-19 18:32:41.310000+00:00,38.7765,-122.7273333,2.24
2022-06-19 18:31:54.700000+00:00,38.8224983,-122.8068314,0.89
2022-06-19 18:26:57.770000+00:00,34.201,-117.6053333,1.25
2022-06-19 18:24:47.016000+00:00,26.5911,126.4246,4.3
2022-06-19 18:19:27.110000+00:00,38.7758331,-122.725502,1.14
2022-06-19 18:16:05.750000+00:00,19.1493339538574,-155.468338012695,2.08
2022-06-19 18:13:45.010000+00:00,19.2331657409668,-155.420166015625,1.88999999
2022-06-19 18:01:07.610000+00:00,33.558,-116.6276667,0.53
2022-06-19 17:58:52.350000+00:00,38.7795,-122.7261667,-0.12
2022-06-19 17:57:29.737000+00:00,13.1861,-90.6721,5.1
2022-06-19 17:49:49.190000+00:00,38.8185005,-122.8043365,0.5
2022-06-19 17:43:04.220000+00:00,33.3821667,-116.8703333,0.49
2022-06-19 17:39:02.069000+00:00,35.84633333,-97.83,1.25
2022-06-19 17:38:33.200000+00:00,38.8409996,-122.8781662,0.86
2022-06-19 17:34:20.768000+00:00,59.805,-151.9262,0.8
2022-06-19 17:31:48.460000+00:00,36.4485,-97.00383333,0.76
2022-06-19 17:22:15.370000+00:00,60.9476666666667,-152.304166666667,0.43
2022-06-19 17:21:08.052000+00:00,65.0773,-152.1076,1.0
2022-06-19 17:10:49.060000+00:00,33.034,-116.0018333,0.97
2022-06-19 17:04:39.400000+00:00,49.2295,-123.67533333333331,1.74
2022-06-19 16:58:08.950000+00:00,33.4175,-116.6076667,0.07
2022-06-19 16:57:11.732000+00:00,32.31628418,-101.7966368,2.2
2022-06-19 16:44:16.981000+00:00,44.5575,-56.0404,4.5
2022-06-19 16:40:58.300000+00:00,38.848999,-122.8183365,0.86
2022-06-19 16:37:49.530000+00:00,19.2231674194336,-155.412826538086,2.36
2022-06-19 16:35:21.248000+00:00,62.186,-153.7201,1.0
2022-06-19 16:32:04.682000+00:00,65.6372,-143.7511,1.3
2022-06-19 16:26:15.970000+00:00,38.8263321,-122.8321686,0.85
2022-06-19 16:24:31.140000+00:00,38.8330002,-122.815834,0.85
2022-06-19 16:18:05.027000+00:00,31.73379083,-104.1010517,2.6
2022-06-19 16:09:00+00:00,32.9141667,-116.2665,1.72
2022-06-19 16:03:11.820000+00:00,40.7588333,-123.7866667,2.37
2022-06-19 15:59:17.732000+00:00,64.6912,-150.7211,0.8
2022-06-19 15:55:08.400000+00:00,38.8325005,-122.8160019,0.86
2022-06-19 15:53:48.510000+00:00,47.93116666666667,-124.41683333333332,2.92
2022-06-19 15:50:03.070000+00:00,33.239,-116.0125,0.87
2022-06-19 15:43:43.230000+00:00,43.212,-110.8821667,1.86
2022-06-19 15:42:27.740000+00:00,44.3798333,-115.1976667,2.13
2022-06-19 15:39:15.128000+00:00,37.2512,-115.1126,1.0
2022-06-19 15:33:00.470000+00:00,35.6696667,-117.4781667,1.42
2022-06-19 15:31:19.340000+00:00,38.8131676,-122.8134995,1.19
2022-06-19 15:29:58.410000+00:00,19.2023334503174,-155.390838623047,1.89999998
2022-06-19 15:28:15.360000+00:00,43.1688333,-110.8525,1.5
2022-06-19 15:20:04.840000+00:00,38.7946663,-122.7681656,0.7
2022-06-19 15:14:53.099000+00:00,60.5731,-151.7926,1.1
2022-06-19 15:13:15.260000+00:00,36.878,-121.6145,0.69
2022-06-19 15:09:45.050000+00:00,35.5148333,-117.4035,0.97
2022-06-19 14:52:57.933000+00:00,37.2287,-115.1709,0.8
2022-06-19 14:49:02.141000+00:00,67.153,-143.1958,2.6
2022-06-19 14:43:47.740000+00:00,34.0408333,-118.3458333,0.97
2022-06-19 14:38:18.199000+00:00,-22.0764,-65.9986,4.1
2022-06-19 14:37:22.150000+00:00,51.7886666666667,-178.810833333333,0.11
2022-06-19 14:36:35.400000+00:00,19.1860008239746,-155.386337280273,1.98000002
2022-06-19 14:31:35.570000+00:00,37.6335,-118.8856667,0.75
2022-06-19 14:11:47.700000+00:00,36.69933333,-97.68533333,1.63
2022-06-19 14:10:20.240000+00:00,52.0965,-176.158833333333,0.47
2022-06-19 14:09:13.718000+00:00,39.5802,141.556,4.2
2022-06-19 14:04:33.160000+00:00,31.71844677,-104.5253646,2.6
2022-06-19 14:01:36.560000+00:00,35.9446667,-120.4988333,0.79
2022-06-19 13:53:29.822000+00:00,61.5236,-150.7263,1.1
2022-06-19 13:49:36.640000+00:00,38.8373337,-122.829834,0.86
2022-06-19 13:45:42.520000+00:00,58.2566666666667,-155.165,-0.21
2022-06-19 13:27:15.057000+00:00,38.2544,-118.3636,1.7
2022-06-19 13:26:44.810000+00:00,38.7896652,-122.769165,0.36
2022-06-19 13:18:01.800000+00:00,36.6635,-115.8612,1.3
2022-06-19 13:11:53.270000+00:00,33.2371667,-116.66,1.55
2022-06-19 13:10:00.973000+00:00,67.1441,-142.9907,2.3
2022-06-19 13:06:59.910000+00:00,37.4206667,-121.763,0.97
2022-06-19 13:06:41.140000+00:00,34.4215,-119.1425,1.53
2022-06-19 12:58:11.530000+00:00,32.9146667,-115.5261667,1.22
2022-06-19 12:57:12.590000+00:00,35.9455,-120.5003333,1.08
2022-06-19 12:57:06.870000+00:00,19.2140007019043,-155.408828735352,2.5
2022-06-19 12:47:06.156000+00:00,44.4805,-130.244,3.6
2022-06-19 12:40:39.370000+00:00,33.3378333,-116.3935,0.63
2022-06-19 12:38:26.847000+00:00,-22.5266,-174.7607,4.8
2022-06-19 12:17:07.605000+00:00,36.3312,-116.2903,1.2
2022-06-19 12:08:33.976000+00:00,62.1834,-148.5987,1.1
2022-06-19 11:55:53.070000+00:00,19.1833324432373,-155.483673095703,1.86000001
2022-06-19 11:55:10.940000+00:00,43.9766667,-110.3016667,1.46
2022-06-19 11:49:20.228000+00:00,-20.3489,-174.8098,5.5
2022-06-19 11:34:02.117000+00:00,60.6088,-151.782,2.6
2022-06-19 11:31:50.380000+00:00,37.6365,-118.897,0.84
2022-06-19 11:30:34.190000+00:00,37.6375,-118.8946667,1.38
2022-06-19 11:29:02.040000+00:00,61.6324,-147.361,1.5
2022-06-19 11:09:50.141000+00:00,64.9256,-149.2525,0.7
2022-06-19 11:09:32.060000+00:00,36.0331667,-117.8335,1.03
2022-06-19 10:59:50.980000+00:00,33.4853333,-116.4626667,0.62
2022-06-19 10:58:37.299000+00:00,35.63,-97.35116667,1.21
2022-06-19 10:46:29.420000+00:00,37.635,-118.8868333,0.85
2022-06-19 10:45:09.200000+00:00,53.992,-166.119666666667,0.63
2022-06-19 10:39:55.680000+00:00,33.0513333,-116.44,0.59
2022-06-19 10:29:16.082000+00:00,62.5749,-149.4954,1.3
2022-06-19 10:29:04.950000+00:00,34.1718333,-117.3775,0.89
2022-06-19 10:28:35.140000+00:00,36.5788333,-121.1758333,1.1
2022-06-19 10:23:39.941000+00:00,60.6959,-147.4507,2.4
2022-06-19 10:20:59.150000+00:00,33.683,-116.7245,0.44
2022-06-19 10:15:44.140000+00:00,33.5943333,-116.6316667,0.25
2022-06-19 10:09:44.190000+00:00,17.9078333333333,-66.9565,3.01
2022-06-19 10:07:37.964000+00:00,26.7555,126.483,5.1
2022-06-19 10:03:52.317000+00:00,59.0968,-152.5745,2.6
2022-06-19 09:55:19.599000+00:00,26.7209,126.5383,5.5
2022-06-19 09:53:57.461000+00:00,31.66686736,-104.3738403,2.4
2022-06-19 09:34:49.320000+00:00,36.6173333,-117.0055,1.53
2022-06-19 09:34:41.143000+00:00,31.64863424,-104.4877757,2.4
2022-06-19 09:27:56.652000+00:00,36.9101,140.403,4.6
2022-06-19 09:21:47.357000+00:00,62.3239,-152.0416,1.5
2022-06-19 09:17:08.511000+00:00,65.5565,-148.4574,1.4
2022-06-19 09:15:14.130000+00:00,34.4823333,-118.9848333,1.41
2022-06-19 09:14:23.260000+00:00,34.485,-118.9841667,1.33
2022-06-19 09:12:45.210000+00:00,61.1923333333333,-152.296333333333,-0.07
2022-06-19 08:40:27.040000+00:00,38.8383331,-122.7993317,0.85
2022-06-19 08:35:27.650000+00:00,38.8273315,-122.7894974,0.85
2022-06-19 08:29:28+00:00,37.4201667,-121.7616667,1.77
2022-06-19 08:28:59.384000+00:00,29.39666748,-97.36730239,2.4
2022-06-19 08:25:38.850000+00:00,33.531,-116.7348333,0.13
2022-06-19 08:25:38.160000+00:00,34.1645,-116.421,0.66
2022-06-19 08:23:32.080000+00:00,34.0166667,-116.7563333,0.79
2022-06-19 08:22:58.039000+00:00,31.61498412,-104.2883863,2.2
2022-06-19 08:17:16.360000+00:00,46.96633333333333,-121.9715,0.43
2022-06-19 08:16:40.200000+00:00,36.2066667,-120.3361667,1.12
2022-06-19 08:15:38.477000+00:00,60.6705,-142.5811,1.2
2022-06-19 08:14:15.790000+00:00,37.4203333,-118.5941667,2.16
2022-06-19 08:12:07.810000+00:00,36.6783333,-83.5618333,2.19
2022-06-19 08:06:07.300000+00:00,37.4223333,-121.761,1.63
2022-06-19 08:04:59.460000+00:00,39.4305,-110.3071667,1.64
2022-06-19 08:01:04.546000+00:00,31.63427403,-104.2906892,2.1
2022-06-19 07:57:03.180000+00:00,38.8356667,-122.7893295,0.66
2022-06-19 07:55:54.247000+00:00,58.0142,-151.8827,1.7
2022-06-19 07:50:40.390000+00:00,38.8349991,-122.8164978,0.36
2022-06-19 07:49:04.420000+00:00,37.4191667,-121.763,1.15
2022-06-19 07:48:15.930000+00:00,34.418,-119.139,2.84
2022-06-19 07:47:02.490000+00:00,38.8338318,-122.7896652,0.36
2022-06-19 07:36:01.651000+00:00,31.62758426,-104.2952103,3.3
2022-06-19 07:35:46.240000+00:00,37.4205,-121.7635,1.04
2022-06-19 07:35:29.530000+00:00,37.4216667,-121.7616667,1.69
2022-06-19 07:30:04.320000+00:00,36.1338333,-117.91,1.0
2022-06-19 07:24:03.013000+00:00,55.9509,-153.5514,3.1
2022-06-19 07:23:47.200000+00:00,37.421,-121.7615,1.76
2022-06-19 07:22:35.102000+00:00,64.6976,-153.5022,1.8
2022-06-19 07:16:17.540000+00:00,17.923,-66.7686666666667,2.11
2022-06-19 07:12:10.490000+00:00,33.2381667,-116.6458333,0.59
2022-06-19 07:04:28.580000+00:00,36.0911667,-120.663,0.79
2022-06-19 07:01:46.530000+00:00,62.2274,-151.1363,1.1
2022-06-19 06:55:07.940000+00:00,38.8351669,-122.7948303,0.85
2022-06-19 06:33:07.280000+00:00,38.8308334,-122.8168335,1.15
2022-06-19 06:32:37.510000+00:00,38.5221672,-119.5326691,1.84
2022-06-19 06:30:42.421000+00:00,31.62497722,-104.2682878,2.1
2022-06-19 06:28:03.960000+00:00,17.9598333333333,-66.9683333333333,2.17
2022-06-19 06:24:36.720000+00:00,34.4808333,-118.9858333,1.47
2022-06-19 06:19:38.820000+00:00,36.1778333,-120.7556667,1.16
2022-06-19 06:18:25.811000+00:00,38.2006,-117.8604,1.2
2022-06-19 06:17:58.950000+00:00,36.165,-120.756,1.41
2022-06-19 06:17:33.140000+00:00,36.1735,-120.77,1.0
2022-06-19 06:08:06.908000+00:00,37.5146,137.345,5.1
