time,latitude,longitude,mag
2022-06-17 23:40:42.410000+00:00,46.19883333333333,-122.20166666666668,0.17
2022-06-17 23:32:39.085000+00:00,63.0516,-151.7389,2.0
2022-06-17 23:28:47.360000+00:00,17.938,-66.849,2.74
2022-06-17 23:28:23.680000+00:00,17.9303333333333,-66.846,2.11
2022-06-17 23:28:02.290000+00:00,36.45533333,-98.765,1.46
2022-06-17 23:27:03.190000+00:00,19.2121658325195,-155.415664672852,2.01999998
2022-06-17 23:20:57.429000+00:00,29.14581299,-97.73954504,2.7
2022-06-17 23:20:32.612000+00:00,63.3371,-150.6522,1.4
2022-06-17 23:18:59.810000+00:00,49.40166666666666,-121.3725,1.69
2022-06-17 23:18:37.124000+00:00,61.824,-154.1413,1.3
2022-06-17 23:15:02.359000+00:00,65.5648,-144.728,1.5
2022-06-17 23:12:50.830000+00:00,19.2006664276123,-155.43733215332,1.95000005
2022-06-17 23:10:47.135000+00:00,64.9878,-147.4829,1.2
2022-06-17 23:09:17+00:00,38.8011665,-122.8126678,0.49
2022-06-17 23:07:37.740000+00:00,38.7666664,-122.7139969,0.71
2022-06-17 23:04:22.810000+00:00,19.1976661682129,-155.436172485352,2.8
2022-06-17 22:55:29.740000+00:00,17.9213333333333,-66.8465,2.6
2022-06-17 22:53:25.117000+00:00,63.4348,-150.8887,1.4
2022-06-17 22:53:19.470000+00:00,19.9813,-64.895,3.78
2022-06-17 22:46:43.480000+00:00,38.8235016,-122.7971649,0.86
2022-06-17 22:40:15.630000+00:00,38.8240013,-122.7608337,0.53
2022-06-17 22:39:58.666000+00:00,36.223,-106.9803,2.8
2022-06-17 22:39:47.650000+00:00,38.8236667,-122.7616667,1.3
2022-06-17 22:39:42.690000+00:00,38.822,-122.761,1.62
2022-06-17 22:36:45.790000+00:00,19.1650009155273,-155.478164672852,2.01999998
2022-06-17 22:36:45.640000+00:00,37.179,-118.4911667,2.15
2022-06-17 22:22:58.627000+00:00,52.9373,159.9423,4.7
2022-06-17 22:12:28.001000+00:00,0.1508,96.5736,4.5
2022-06-17 22:10:03.820000+00:00,19.2223339080811,-155.38932800293,1.72000003
2022-06-17 22:07:38.401000+00:00,59.7436,-153.1218,1.6
2022-06-17 22:02:56.260000+00:00,32.3783333,-116.2795,1.25
2022-06-17 21:59:10.049000+00:00,63.2914,-151.3681,1.4
2022-06-17 21:52:01.867000+00:00,39.6291,-98.4599,2.5
2022-06-17 21:16:28.628000+00:00,53.3554,-165.8927,3.1
2022-06-17 21:14:58.650000+00:00,53.3615,-165.8909,2.7
2022-06-17 20:56:12.609000+00:00,35.85916667,-97.822,1.24
2022-06-17 20:44:22.010000+00:00,38.8326667,-122.8155,0.42
2022-06-17 20:43:56.500000+00:00,38.1278333,-122.121,1.6
2022-06-17 20:42:58.900000+00:00,34.6685,-119.5421667,0.89
2022-06-17 20:39:09.036000+00:00,38.1565,-117.9609,1.9
2022-06-17 20:36:09.169000+00:00,34.3745,-96.86083333,1.57
2022-06-17 20:32:02.275000+00:00,32.2431,141.6833,4.3
2022-06-17 20:30:53.360000+00:00,46.196,-122.18633333333334,0.52
2022-06-17 20:23:14.790000+00:00,59.9913333333333,-153.075166666667,-0.58
2022-06-17 20:14:50.770000+00:00,58.246,-155.145833333333,0.16
2022-06-17 20:14:14.160000+00:00,34.6648333,-119.5468333,1.18
2022-06-17 20:10:25.893000+00:00,64.4417,-147.891,1.4
2022-06-17 20:08:38.220000+00:00,36.9685,-121.6158333,0.89
2022-06-17 19:45:03.020000+00:00,38.7796669,-122.7275009,0.67
2022-06-17 19:32:49.720000+00:00,34.2411667,-116.7483333,0.92
2022-06-17 19:31:08.094000+00:00,64.5951,-149.4244,0.9
2022-06-17 19:28:19.190000+00:00,37.4588333,-118.7663333,1.6
2022-06-17 19:27:30.690000+00:00,34.1776667,-117.9238333,0.96
2022-06-17 19:21:39.350000+00:00,19.2043342590332,-155.410827636719,2.46
2022-06-17 19:20:13.075000+00:00,64.4652,-147.8989,3.3
2022-06-17 19:13:45.040000+00:00,17.922,-66.9386666666667,2.79
2022-06-17 19:11:56.597000+00:00,-5.5834,128.8774,4.7
2022-06-17 19:09:15.807000+00:00,31.61846709,-104.0928505,2.2
2022-06-17 19:07:07.190000+00:00,34.9943333,-118.1868333,1.29
2022-06-17 19:06:05.340000+00:00,46.002,-112.471,1.8
2022-06-17 18:59:33.180000+00:00,33.2373333,-116.6481667,0.87
2022-06-17 18:58:52.700000+00:00,19.2455005645752,-155.417663574219,1.83000004
2022-06-17 18:57:13.848000+00:00,-49.2177,120.7322,4.3
2022-06-17 18:55:50.670000+00:00,38.8246667,-122.7858333,0.18
2022-06-17 18:49:30.240000+00:00,19.234167098999,-155.38883972168,1.80999994
2022-06-17 18:43:38.560000+00:00,38.7913322,-122.7483368,0.21
2022-06-17 18:43:08.890000+00:00,38.8116684,-122.8063354,0.99
2022-06-17 18:41:26+00:00,46.22233333333333,-122.191,0.34
2022-06-17 18:25:02.653000+00:00,38.248,-118.3521,0.6
2022-06-17 18:24:44.860000+00:00,36.4215,-120.9616667,1.16
2022-06-17 18:21:16.249000+00:00,38.1697,-117.8301,1.6
2022-06-17 18:09:20.416000+00:00,-23.5236,-68.7374,4.3
2022-06-17 18:08:06.540000+00:00,37.3368333,-122.2048333,1.63
2022-06-17 18:04:50.296000+00:00,38.1669,-117.8252,1.0
2022-06-17 18:00:22.316000+00:00,38.2308,-118.334,0.3
2022-06-17 17:54:21.730000+00:00,17.9866666666667,-66.8138333333333,2.98
2022-06-17 17:35:06.020000+00:00,37.6428333,-118.904,1.23
2022-06-17 17:29:54.050000+00:00,17.9816666666667,-66.8175,3.22
2022-06-17 17:27:19.520000+00:00,33.2395,-116.6475,0.71
2022-06-17 17:25:01.170000+00:00,19.1931667327881,-155.483673095703,1.88999999
2022-06-17 17:20:42.210000+00:00,34.8488333,-118.783,1.49
2022-06-17 17:12:30.400000+00:00,19.2371673583984,-155.391830444336,2.04999995
2022-06-17 17:00:18.450000+00:00,47.6985,-123.588,1.38
2022-06-17 16:57:15.420000+00:00,36.0001667,-120.557,0.55
2022-06-17 16:56:33.610000+00:00,38.8166656,-122.7634964,0.85
2022-06-17 16:50:36.810000+00:00,38.7879982,-122.7501678,1.14
2022-06-17 16:48:05.781000+00:00,38.4067,-118.3711,0.2
2022-06-17 16:45:01.880000+00:00,-7.1598,129.3538,5.1
2022-06-17 16:38:58.590000+00:00,38.7970009,-122.7470016,0.37
2022-06-17 16:37:03.040000+00:00,58.563,-154.634833333333,-0.21
2022-06-17 16:29:21.800000+00:00,31.9926667,-116.1778333,1.86
2022-06-17 16:25:07.310000+00:00,53.8938333333333,-166.892833333333,0.12
2022-06-17 16:02:17.530000+00:00,33.5331667,-116.4495,0.51
2022-06-17 16:02:01.380000+00:00,66.4906,-147.0213,1.1
2022-06-17 15:58:54.277000+00:00,-10.6062,116.0066,4.4
2022-06-17 15:53:51.970000+00:00,38.8216667,-122.7634964,0.95
2022-06-17 15:51:28.800000+00:00,19.4091663360596,-155.260162353516,1.92999995
2022-06-17 15:42:49.020000+00:00,35.7275,-117.6858333,0.44
2022-06-17 15:30:28.284000+00:00,53.3446,-165.0745,2.0
2022-06-17 15:25:37.390000+00:00,46.74466666666667,-121.62283333333332,0.5700000000000001
2022-06-17 15:24:23.460000+00:00,36.1363333,-117.909,1.19
2022-06-17 15:22:47.590000+00:00,38.7975006,-122.7525024,0.86
2022-06-17 15:18:58.460000+00:00,19.1889991760254,-155.489166259766,2.28
2022-06-17 15:16:51.450000+00:00,58.4218333333333,-154.845166666667,-0.37
2022-06-17 15:11:14.530000+00:00,51.7355,-177.187833333333,0.57
2022-06-17 15:07:40.196000+00:00,64.0594,-151.5926,1.6
2022-06-17 15:05:08.580000+00:00,34.34,-116.8965,1.02
2022-06-17 14:57:21.300000+00:00,36.0001667,-120.5615,1.09
2022-06-17 14:56:06.940000+00:00,37.6383333,-118.8891667,1.91
2022-06-17 14:43:26.220000+00:00,33.5931667,-116.8008333,0.55
2022-06-17 14:41:39.900000+00:00,38.8253326,-122.8554993,0.37
2022-06-17 14:38:46.624000+00:00,38.1754,-117.8194,1.1
2022-06-17 14:35:38.204000+00:00,37.6012,141.6834,4.9
2022-06-17 14:31:08.339000+00:00,60.774,-151.4732,2.3
2022-06-17 14:28:08.910000+00:00,19.2391662597656,-155.385162353516,1.74000001
2022-06-17 14:25:59.580000+00:00,33.5898333,-116.8046667,0.7
2022-06-17 14:19:12.810000+00:00,38.7961655,-122.7490005,1.09
2022-06-17 14:18:52.300000+00:00,33.6905,-116.7205,0.87
2022-06-17 14:17:58.690000+00:00,62.8423,-149.3922,1.2
2022-06-17 14:17:05.710000+00:00,35.8121667,-117.6698333,0.98
2022-06-17 14:10:34.632000+00:00,60.1363,-152.9259,1.5
2022-06-17 14:08:42.510000+00:00,34.0103333,-117.2143333,0.99
2022-06-17 14:00:52.470000+00:00,45.8391667,-111.3803333,1.03
2022-06-17 14:00:20.492000+00:00,61.5739,-151.8394,1.6
2022-06-17 13:08:38.165000+00:00,26.6148,54.1741,4.3
2022-06-17 13:07:47.812000+00:00,38.1656,-117.8927,0.9
2022-06-17 13:01:15.903000+00:00,61.4698,-146.3536,1.0
2022-06-17 12:54:51.400000+00:00,32.6953333,-115.4466667,1.56
2022-06-17 12:47:42.570000+00:00,37.3341667,-122.2041667,0.58
2022-06-17 12:44:01.310000+00:00,58.4093333333333,-154.827833333333,-0.03
2022-06-17 12:37:22.870000+00:00,36.8061667,-121.377,1.02
2022-06-17 12:37:20.030000+00:00,37.3368333,-122.203,0.31
2022-06-17 12:29:11.991000+00:00,44.4434,-129.8669,3.9
2022-06-17 12:28:30.060000+00:00,46.09183333333333,-122.12,0.58
2022-06-17 12:27:37.390000+00:00,60.0063333333333,-153.095666666667,-0.86
2022-06-17 12:25:15.026000+00:00,36.3669,71.1136,4.8
2022-06-17 12:24:11.785000+00:00,31.73223214,-104.5559425,3.2
2022-06-17 12:16:40.820000+00:00,33.3813333,-116.8653333,0.33
2022-06-17 12:14:23.990000+00:00,33.3126667,-116.9116667,0.44
2022-06-17 12:14:04.570000+00:00,33.31,-116.915,0.91
2022-06-17 12:10:36.054000+00:00,-6.9888,155.7287,4.8
2022-06-17 12:10:21.790000+00:00,17.9585,-66.9275,2.39
2022-06-17 12:08:15.270000+00:00,33.3108333,-116.913,0.54
2022-06-17 11:59:53.080000+00:00,34.4871667,-118.9643333,1.32
2022-06-17 11:58:13.442000+00:00,38.1771,-117.8158,0.9
2022-06-17 11:57:50.340000+00:00,35.9506667,-117.6866667,0.76
2022-06-17 11:51:52.490000+00:00,40.3241667,-124.6636667,2.31
2022-06-17 11:23:11.540000+00:00,19.4931666666667,-155.4545,2.11
2022-06-17 11:16:45.210000+00:00,19.5041675567627,-155.462493896484,1.97
2022-06-17 11:13:44.710000+00:00,38.8356667,-122.8013333,0.45
2022-06-17 11:11:20.210000+00:00,19.5263328552246,-155.467498779297,2.14
2022-06-17 11:10:06.610000+00:00,33.0486667,-116.4375,0.67
2022-06-17 11:08:28.530000+00:00,19.2215003967285,-155.406661987305,2.35
2022-06-17 11:08:02.460000+00:00,37.3356667,-122.2023333,2.48
2022-06-17 10:55:32.630000+00:00,38.8318329,-122.8138351,0.97
2022-06-17 10:51:33.970000+00:00,39.1698,-119.6265,0.6
2022-06-17 10:48:11.840000+00:00,18.4721,-62.9843,5.1
2022-06-17 10:45:33.740000+00:00,33.636,-116.7498333,0.58
2022-06-17 10:42:24.592000+00:00,61.827,-147.9815,1.0
2022-06-17 10:41:44.753000+00:00,37.1815,-117.4064,0.5
2022-06-17 10:41:01.800000+00:00,33.142,-116.6406667,0.17
2022-06-17 10:22:07.370000+00:00,33.1721667,-116.1133333,0.79
2022-06-17 10:15:54.506000+00:00,64.5854,-147.0584,1.0
2022-06-17 10:14:01.326000+00:00,60.2614,-141.2391,1.9
2022-06-17 10:03:41.791000+00:00,61.2914,-150.499,1.4
2022-06-17 10:01:26.308000+00:00,61.6458,-149.9557,1.1
2022-06-17 09:53:55.060000+00:00,19.2516666666667,-155.111,2.73
2022-06-17 09:50:02.310000+00:00,33.8823333,-116.848,0.85
2022-06-17 09:39:02.894000+00:00,62.251,-149.5758,2.4
2022-06-17 09:31:47.180000+00:00,35.8008333,-117.6165,1.18
2022-06-17 09:29:18.617000+00:00,61.8208,-148.5705,0.6
2022-06-17 09:26:17.520000+00:00,35.878,-117.6828333,0.97
2022-06-17 09:22:58.764000+00:00,36.5281,71.1761,5.1
2022-06-17 09:19:37.620000+00:00,38.8334999,-122.8003311,0.85
2022-06-17 09:16:56.270000+00:00,38.8240013,-122.7955017,0.75
2022-06-17 09:15:50.930000+00:00,51.8623333333333,-177.853833333333,1.14
2022-06-17 09:11:58.732000+00:00,-21.4831,-176.5989,4.7
2022-06-17 09:10:57.100000+00:00,17.9475,-66.9676666666667,2.04
2022-06-17 09:10:01.980000+00:00,33.4376667,-116.6355,0.16
2022-06-17 09:04:03.600000+00:00,38.8,-122.756,0.24
2022-06-17 09:00:23.430000+00:00,35.8271667,-117.6641667,0.61
2022-06-17 08:35:30.471000+00:00,58.2908,-151.8304,2.8
2022-06-17 08:30:25.586000+00:00,63.1189,-151.3462,1.2
2022-06-17 08:29:43.180000+00:00,33.5863333,-116.8073333,0.33
2022-06-17 08:19:43.530000+00:00,51.9248333333333,-177.070666666667,0.3
2022-06-17 08:12:31.090000+00:00,36.2298333,-117.746,0.86
2022-06-17 08:11:32.270000+00:00,54.764,-164.093333333333,1.43
2022-06-17 08:07:37.890000+00:00,38.840332,-122.8098297,0.85
2022-06-17 08:01:59.670000+00:00,36.093,-117.6888333,1.86
2022-06-17 07:57:08.980000+00:00,51.9263333333333,-177.085166666667,0.44
2022-06-17 07:52:23.030000+00:00,16.7872,-61.0823,4.4
2022-06-17 07:48:48.440000+00:00,38.8263333,-122.8111667,0.52
2022-06-17 07:48:29.433000+00:00,31.67720399,-104.4772932,2.6
2022-06-17 07:46:34.440000+00:00,36.4555,-117.5453333,1.8
2022-06-17 07:45:53.130000+00:00,38.8263333,-122.7628333,0.49
2022-06-17 07:45:28.820000+00:00,33.731,-116.7666667,0.81
2022-06-17 07:44:15.781000+00:00,38.1763,-117.8141,2.0
2022-06-17 07:37:41.637000+00:00,62.5493,-151.0922,1.4
2022-06-17 07:36:22+00:00,38.1547,-117.9398,1.2
2022-06-17 07:34:03.150000+00:00,38.824501,-122.807663,1.08
2022-06-17 07:29:53.500000+00:00,33.4836667,-116.4643333,0.45
2022-06-17 07:28:54.230000+00:00,38.8361664,-122.7949982,0.85
2022-06-17 07:26:40.460000+00:00,38.7968333,-122.7478333,0.05
2022-06-17 07:26:25.298000+00:00,8.6795,-83.3281,4.7
2022-06-17 07:24:45.118000+00:00,38.5175,-118.2813,0.1
2022-06-17 07:15:07.050000+00:00,33.6696667,-116.7756667,0.47
2022-06-17 07:13:45.890000+00:00,20.0063333333333,-155.105166666667,2.37
2022-06-17 07:10:10.520000+00:00,51.9285,-177.091,0.93
2022-06-17 07:04:06.435000+00:00,65.9481,-146.2739,1.6
2022-06-17 06:56:31.390000+00:00,33.444,-116.637,0.25
2022-06-17 06:55:14.180000+00:00,17.991,-66.8668333333333,2.24
2022-06-17 06:38:16.450000+00:00,35.9765,-117.8888333,0.65
2022-06-17 06:37:56.820000+00:00,35.9718333,-117.889,0.18
2022-06-17 06:36:15.010000+00:00,35.976,-117.8878333,1.94
2022-06-17 06:28:50.110000+00:00,51.9261666666667,-177.0745,0.28
2022-06-17 06:28:43.030000+00:00,38.8266667,-122.8051667,0.43
2022-06-17 06:28:37.740000+00:00,17.9108333333333,-66.8491666666667,2.23
2022-06-17 06:28:09.430000+00:00,51.9306666666667,-177.088333333333,0.2
2022-06-17 06:09:30.890000+00:00,33.5518333,-82.3233333,2.16
2022-06-17 06:08:57.380000+00:00,44.8,-110.8023333,0.42
2022-06-17 06:02:46.290000+00:00,17.9411666666667,-66.8501666666667,2.27
2022-06-17 05:59:15.700000+00:00,51.9301666666667,-177.081166666667,0.87
2022-06-17 05:58:24.390000+00:00,51.868,-177.863833333333,1.0
2022-06-17 05:51:39.430000+00:00,51.9215,-177.066166666667,0.38
2022-06-17 05:43:35.719000+00:00,64.4604,-147.4313,1.1
2022-06-17 05:39:38.230000+00:00,37.6375,-118.8845,2.07
2022-06-17 05:24:51.440000+00:00,45.33833333333333,-121.67033333333332,0.63
2022-06-17 05:23:19.240000+00:00,19.1928329467773,-155.489166259766,1.86000001
2022-06-17 05:21:38.810000+00:00,35.975,-117.8883333,2.13
2022-06-17 05:20:39.750000+00:00,18.0203333333333,-66.8448333333333,2.27
2022-06-17 05:20:06.950000+00:00,51.9098333333333,-177.079166666667,0.6
2022-06-17 05:18:07.520000+00:00,33.5901667,-116.8036667,0.1
2022-06-17 05:15:41.410000+00:00,34.6846667,-116.3126667,1.51
2022-06-17 05:09:21.400000+00:00,38.8786667,-109.3073333,1.6
2022-06-17 05:06:54.930000+00:00,35.898,-117.6975,0.86
2022-06-17 05:05:12.538000+00:00,64.5972,-149.3769,1.3
2022-06-17 04:59:58.630000+00:00,38.7903333,-122.768,0.13
2022-06-17 04:44:28.030000+00:00,32.6043333,-115.5278333,1.5
2022-06-17 04:36:17.801000+00:00,12.4384,-87.0763,4.4
2022-06-17 04:33:59.890000+00:00,36.0225,-117.8876667,1.87
2022-06-17 04:30:19.580000+00:00,40.2251667,-122.0888333,2.45
2022-06-17 04:17:32.310000+00:00,60.4726666666667,-152.7395,-0.71
2022-06-17 04:09:34.060000+00:00,53.8443333333333,-166.296166666667,2.29
2022-06-17 04:03:55.933000+00:00,60.064,-151.4414,1.1
2022-06-17 04:02:12.010000+00:00,61.1714,-150.5836,2.0
2022-06-17 03:50:49.320000+00:00,33.3523333,-116.3495,0.67
2022-06-17 03:37:36.210000+00:00,33.5995,-116.8005,0.3
2022-06-17 03:22:32.705000+00:00,38.1766,-117.8163,0.8
2022-06-17 03:18:47.308000+00:00,38.2519,-118.3627,1.5
2022-06-17 03:14:28.089000+00:00,38.7041,-119.7874,1.0
2022-06-17 03:14:05.180000+00:00,17.9591666666667,-66.8271666666667,2.36
2022-06-17 03:06:28.441000+00:00,61.983,-148.7359,1.4
2022-06-17 02:53:10.132000+00:00,62.282,-150.1592,1.2
2022-06-17 02:52:42.162000+00:00,32.3034668,-101.7944931,2.1
2022-06-17 02:52:30.120000+00:00,18.2475,-66.1676666666667,1.99
2022-06-17 02:52:11.390000+00:00,36.396,-98.75116667,1.27
2022-06-17 02:52:08.896000+00:00,38.1724,-117.8231,1.0
2022-06-17 02:50:53.866000+00:00,-16.6607,-71.1299,4.3
2022-06-17 02:50:26.030000+00:00,38.8195,-122.7691667,0.36
2022-06-17 02:45:50.720000+00:00,47.10933333333333,-121.889,0.72
2022-06-17 02:41:12.650000+00:00,36.228,-120.3681667,1.55
2022-06-17 02:24:36.970000+00:00,34.0125,-116.821,0.52
2022-06-17 02:20:23.010000+00:00,36.0393333,-119.8495,1.75
2022-06-17 02:11:58.455000+00:00,38.1727,-117.8163,1.5
2022-06-17 02:11:33.950000+00:00,36.3,-89.4746667,1.83
2022-06-17 02:09:41.180000+00:00,14.6027,-92.2195,4.0
2022-06-17 02:04:35.376000+00:00,38.1741,-117.8342,1.5
2022-06-17 02:01:41.190000+00:00,19.1331672668457,-155.489837646484,1.99000001
2022-06-17 02:01:12.890000+00:00,44.351,-115.2466667,2.21
2022-06-17 01:51:56.010000+00:00,19.1738338470459,-155.468673706055,2.0
2022-06-17 01:51:36.130000+00:00,38.8136673,-122.8160019,0.84
2022-06-17 01:49:26+00:00,19.1721668243408,-155.464172363281,2.08
2022-06-17 01:48:37.164000+00:00,32.39776611,-101.6433641,2.5
2022-06-17 01:47:13.110000+00:00,17.9635,-66.9703333333333,1.89
2022-06-17 01:45:40.710000+00:00,33.4888333,-116.4716667,0.86
2022-06-17 01:43:50.140000+00:00,17.9668333333333,-67.0061666666667,1.48
2022-06-17 01:42:15.670000+00:00,37.5831667,-118.8335,-0.07
2022-06-17 01:38:26.241000+00:00,38.1751,-117.8169,2.1
2022-06-17 01:38:13.440000+00:00,18.0081666666667,-66.9925,2.01
2022-06-17 01:31:56.328000+00:00,40.0999,-119.4713,0.4
2022-06-17 01:27:53.320000+00:00,55.0396666666667,-162.768833333333,1.13
2022-06-17 01:26:00.430000+00:00,19.199499130249,-155.410827636719,2.94
2022-06-17 01:17:07.450000+00:00,58.1723333333333,-155.3275,0.1
2022-06-17 01:05:04.130000+00:00,38.8361664,-122.7916641,0.85
2022-06-17 01:04:27.680000+00:00,17.9506666666667,-66.9846666666667,1.98
2022-06-17 01:03:34.110000+00:00,17.8726666666667,-66.8435,2.81
2022-06-17 00:58:34.170000+00:00,17.9798333333333,-66.8108333333333,2.56
2022-06-17 00:51:48.840000+00:00,33.5135,-116.4175,-0.14
2022-06-17 00:46:30.867000+00:00,62.7247,-149.7107,1.0
2022-06-17 00:44:20.180000+00:00,35.8763333,-117.7191667,0.83
2022-06-17 00:38:23.640000+00:00,58.375,-154.963833333333,-0.08
2022-06-17 00:38:19.230000+00:00,46.20066666666666,-122.19116666666666,0.04
2022-06-17 00:24:56.340000+00:00,46.805,-121.91166666666666,-0.12
2022-06-17 00:20:27.480000+00:00,32.7045,-116.631,0.77
2022-06-17 00:19:50.080000+00:00,37.828,-120.0018333,1.93
2022-06-17 00:15:47.090000+00:00,17.9893333333333,-66.9735,2.1
2022-06-16 23:59:53.600000+00:00,37.4083333,-118.5943333,1.03
2022-06-16 23:56:26.780000+00:00,37.4108333,-118.5875,2.89
2022-06-16 23:48:06.248000+00:00,26.6563,54.2191,4.2
2022-06-16 23:42:32.070000+00:00,46.9695,-121.89616666666667,0.52
2022-06-16 23:38:37.090000+00:00,46.20033333333333,-122.1915,0.05
2022-06-16 23:38:12.220000+00:00,17.9068333333333,-66.927,2.52
2022-06-16 23:32:16.180000+00:00,35.8748333,-117.7185,0.95
2022-06-16 23:23:31.006000+00:00,61.243,-150.2212,1.7
2022-06-16 23:22:01.860000+00:00,44.3986667,-110.6025,1.41
2022-06-16 23:18:25.480000+00:00,44.396,-110.6403333,1.65
2022-06-16 23:11:11.300000+00:00,19.2264995574951,-155.404663085938,1.83000004
